
> tax4us-app@0.1.0 dev
> next dev -p 3001

▲ Next.js 16.1.6 (Turbopack)
- Local:         http://localhost:3001
- Network:       http://192.168.5.233:3001
- Environments: .env.local, .env
 GET /api/pipeline/logs 200 in 9ms (compile: 5ms, render: 4ms)
 GET /api/pipeline/logs 200 in 21ms (compile: 10ms, render: 11ms)
 GET /api/pipeline/logs 200 in 25ms (compile: 3ms, render: 21ms)
 GET /api/pipeline/logs 200 in 10ms (compile: 4ms, render: 6ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 3ms, render: 5ms)
 GET /api/pipeline/logs 200 in 414ms (compile: 386ms, render: 28ms)
 GET /api/pipeline/logs 200 in 65ms (compile: 40ms, render: 26ms)
 GET /api/pipeline/logs 200 in 480ms (compile: 431ms, render: 49ms)
 GET /api/pipeline/logs 200 in 320ms (compile: 24ms, render: 295ms)
 GET /api/pipeline/logs 200 in 126ms (compile: 89ms, render: 36ms)
 GET /api/pipeline/logs 200 in 41ms (compile: 7ms, render: 35ms)
 GET /api/pipeline/logs 200 in 528ms (compile: 6ms, render: 523ms)
 GET /api/pipeline/logs 200 in 26ms (compile: 16ms, render: 10ms)
 GET /api/pipeline/logs 200 in 499ms (compile: 389ms, render: 110ms)
 GET /api/pipeline/logs 200 in 44ms (compile: 20ms, render: 24ms)
 GET /api/pipeline/logs 200 in 14ms (compile: 2ms, render: 12ms)
 GET /api/pipeline/logs 200 in 23ms (compile: 12ms, render: 11ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 2ms, render: 6ms)
 GET /api/pipeline/logs 200 in 14ms (compile: 5ms, render: 9ms)
 GET /api/pipeline/logs 200 in 56ms (compile: 39ms, render: 16ms)
 GET /api/pipeline/logs 200 in 18ms (compile: 12ms, render: 5ms)
 GET /api/pipeline/logs 200 in 228ms (compile: 78ms, render: 150ms)
 GET /api/pipeline/logs 200 in 17ms (compile: 5ms, render: 12ms)
 GET /api/pipeline/logs 200 in 30ms (compile: 12ms, render: 19ms)
 GET /api/pipeline/logs 200 in 85ms (compile: 66ms, render: 19ms)
 GET /api/pipeline/logs 200 in 686ms (compile: 366ms, render: 320ms)
 GET /api/pipeline/logs 200 in 1066ms (compile: 678ms, render: 388ms)
 GET /api/pipeline/logs 200 in 10ms (compile: 4ms, render: 6ms)
 GET /api/pipeline/logs 200 in 19ms (compile: 5ms, render: 14ms)
 GET /api/pipeline/logs 200 in 20ms (compile: 15ms, render: 5ms)
 GET / 200 in 1300ms (compile: 40ms, render: 1261ms)
 GET /api/pipeline/logs 200 in 25ms (compile: 12ms, render: 12ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 3ms, render: 4ms)
 GET /api/pipeline/logs 200 in 4ms (compile: 1265µs, render: 3ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 3ms, render: 2ms)
 GET /api/pipeline/logs 200 in 4ms (compile: 1751µs, render: 2ms)
 GET /api/pipeline/logs 200 in 91ms (compile: 8ms, render: 82ms)
 GET /api/pipeline/logs 200 in 694ms (compile: 222ms, render: 472ms)
 GET /api/pipeline/logs 200 in 6ms (compile: 3ms, render: 3ms)
 GET /api/pipeline/logs 200 in 4ms (compile: 1418µs, render: 3ms)
 GET /api/pipeline/logs 200 in 33ms (compile: 17ms, render: 17ms)
 GET /api/pipeline/logs 200 in 137ms (compile: 127ms, render: 10ms)
 GET /api/pipeline/logs 200 in 94ms (compile: 64ms, render: 30ms)
 GET /api/pipeline/logs 200 in 41ms (compile: 8ms, render: 33ms)
 GET /api/pipeline/logs 200 in 106ms (compile: 36ms, render: 69ms)
 GET /api/pipeline/logs 200 in 12ms (compile: 9ms, render: 4ms)
 GET /api/pipeline/logs 200 in 248ms (compile: 168ms, render: 80ms)
 GET /api/pipeline/logs 200 in 326ms (compile: 10ms, render: 316ms)
 GET /api/pipeline/logs 200 in 61ms (compile: 30ms, render: 32ms)
 GET /api/pipeline/logs 200 in 87ms (compile: 65ms, render: 22ms)
 GET /api/pipeline/logs 200 in 96ms (compile: 28ms, render: 68ms)
 GET /api/pipeline/logs 200 in 26ms (compile: 14ms, render: 11ms)
 GET /api/pipeline/logs 200 in 90ms (compile: 41ms, render: 49ms)
 GET /api/pipeline/logs 200 in 9ms (compile: 3ms, render: 6ms)
 GET /api/pipeline/logs 200 in 17ms (compile: 9ms, render: 8ms)
 GET /api/pipeline/logs 200 in 11ms (compile: 6ms, render: 5ms)
 GET /api/pipeline/logs 200 in 133ms (compile: 29ms, render: 104ms)
 GET /api/pipeline/logs 200 in 5ms (compile: 2ms, render: 2ms)
 GET /api/pipeline/logs 200 in 95ms (compile: 24ms, render: 71ms)
 GET /api/pipeline/logs 200 in 86ms (compile: 60ms, render: 26ms)
 GET /api/pipeline/logs 200 in 289ms (compile: 244ms, render: 45ms)
 GET /api/pipeline/logs 200 in 35ms (compile: 25ms, render: 10ms)
 GET /api/pipeline/logs 200 in 124ms (compile: 42ms, render: 82ms)
 GET /api/pipeline/logs 200 in 56ms (compile: 15ms, render: 41ms)
 GET /api/pipeline/logs 200 in 226ms (compile: 156ms, render: 70ms)
 GET /api/pipeline/logs 200 in 53ms (compile: 4ms, render: 49ms)
 GET /api/pipeline/logs 200 in 223ms (compile: 152ms, render: 71ms)
 GET /api/pipeline/logs 200 in 24ms (compile: 6ms, render: 18ms)
 GET /api/pipeline/logs 200 in 102ms (compile: 50ms, render: 52ms)
 GET /api/pipeline/logs 200 in 17ms (compile: 3ms, render: 14ms)
 GET /api/pipeline/logs 200 in 77ms (compile: 65ms, render: 12ms)
 GET /api/pipeline/logs 200 in 19ms (compile: 14ms, render: 5ms)
 GET /api/pipeline/logs 200 in 560ms (compile: 361ms, render: 199ms)
 GET /api/pipeline/logs 200 in 44ms (compile: 28ms, render: 15ms)
 GET /api/pipeline/logs 200 in 900ms (compile: 819ms, render: 81ms)
 GET /api/pipeline/logs 200 in 115ms (compile: 36ms, render: 79ms)
 GET /api/pipeline/logs 200 in 47ms (compile: 34ms, render: 13ms)
 GET /api/pipeline/logs 200 in 31ms (compile: 6ms, render: 25ms)
 GET /api/pipeline/logs 200 in 179ms (compile: 45ms, render: 134ms)
 GET /api/pipeline/logs 200 in 93ms (compile: 59ms, render: 34ms)
 GET /api/pipeline/logs 200 in 51ms (compile: 21ms, render: 30ms)
 GET /api/pipeline/logs 200 in 95ms (compile: 48ms, render: 46ms)
 GET /api/pipeline/logs 200 in 101ms (compile: 67ms, render: 33ms)
 GET /api/pipeline/logs 200 in 35ms (compile: 21ms, render: 14ms)
 GET /api/pipeline/logs 200 in 100ms (compile: 14ms, render: 85ms)
 GET /api/pipeline/logs 200 in 254ms (compile: 139ms, render: 115ms)
 GET /api/pipeline/logs 200 in 352ms (compile: 105ms, render: 248ms)
 GET /api/pipeline/logs 200 in 111ms (compile: 75ms, render: 37ms)
 GET /api/pipeline/logs 200 in 101ms (compile: 39ms, render: 62ms)
 GET /api/pipeline/logs 200 in 384ms (compile: 197ms, render: 187ms)
 GET /api/pipeline/logs 200 in 1289ms (compile: 586ms, render: 703ms)
 GET /api/pipeline/logs 200 in 59ms (compile: 18ms, render: 41ms)
 GET /api/pipeline/logs 200 in 227ms (compile: 15ms, render: 211ms)
 GET /api/pipeline/logs 200 in 47ms (compile: 18ms, render: 28ms)
 GET /api/pipeline/logs 200 in 31ms (compile: 17ms, render: 14ms)
 GET /api/pipeline/logs 200 in 26ms (compile: 6ms, render: 20ms)
 GET /api/pipeline/logs 200 in 48ms (compile: 6ms, render: 42ms)
 GET /api/pipeline/logs 200 in 67ms (compile: 12ms, render: 56ms)
 GET /api/pipeline/logs 200 in 80ms (compile: 21ms, render: 59ms)
 GET /api/pipeline/logs 200 in 34ms (compile: 6ms, render: 28ms)
 GET /api/pipeline/logs 200 in 332ms (compile: 53ms, render: 279ms)
 GET /api/pipeline/logs 200 in 142ms (compile: 49ms, render: 94ms)
 GET /api/pipeline/logs 200 in 87ms (compile: 64ms, render: 23ms)
 GET /api/pipeline/logs 200 in 15ms (compile: 7ms, render: 7ms)
 GET /api/pipeline/logs 200 in 100ms (compile: 39ms, render: 62ms)
 GET /api/pipeline/logs 200 in 36ms (compile: 11ms, render: 26ms)
 GET /api/pipeline/logs 200 in 388ms (compile: 162ms, render: 226ms)
 GET /api/pipeline/logs 200 in 17ms (compile: 4ms, render: 13ms)
 GET /api/pipeline/logs 200 in 921ms (compile: 84ms, render: 837ms)
 GET /api/pipeline/logs 200 in 41ms (compile: 20ms, render: 21ms)
 GET /api/pipeline/logs 200 in 158ms (compile: 97ms, render: 60ms)
 GET /api/pipeline/logs 200 in 99ms (compile: 6ms, render: 93ms)
 GET /api/pipeline/logs 200 in 149ms (compile: 97ms, render: 52ms)
 GET /api/pipeline/logs 200 in 41ms (compile: 28ms, render: 13ms)
 GET /api/pipeline/logs 200 in 271ms (compile: 67ms, render: 204ms)
 GET /api/pipeline/logs 200 in 57ms (compile: 21ms, render: 36ms)
 GET /api/pipeline/logs 200 in 224ms (compile: 138ms, render: 86ms)
 GET /api/pipeline/logs 200 in 34ms (compile: 12ms, render: 23ms)
 GET /api/pipeline/logs 200 in 14ms (compile: 5ms, render: 9ms)
 GET /api/pipeline/logs 200 in 361ms (compile: 38ms, render: 324ms)
 GET /api/pipeline/logs 200 in 479ms (compile: 47ms, render: 432ms)
 GET /api/pipeline/logs 200 in 1215ms (compile: 98ms, render: 1117ms)
 GET /api/pipeline/logs 200 in 43ms (compile: 34ms, render: 9ms)
 GET /api/pipeline/logs 200 in 17ms (compile: 9ms, render: 8ms)
 GET /api/pipeline/logs 200 in 397ms (compile: 7ms, render: 390ms)
 GET /api/pipeline/logs 200 in 1540ms (compile: 906ms, render: 635ms)
 GET /api/pipeline/logs 200 in 768ms (compile: 714ms, render: 54ms)
 GET /api/pipeline/logs 200 in 234ms (compile: 16ms, render: 218ms)
 GET /api/pipeline/logs 200 in 933ms (compile: 284ms, render: 649ms)
 GET /api/pipeline/logs 200 in 5.6s (compile: 4.2s, render: 1386ms)
 GET /api/pipeline/logs 200 in 16ms (compile: 11ms, render: 6ms)
 GET /api/pipeline/logs 200 in 21ms (compile: 7ms, render: 15ms)
 GET /api/pipeline/logs 200 in 32ms (compile: 7ms, render: 24ms)
 GET /api/pipeline/logs 200 in 21ms (compile: 14ms, render: 7ms)
 GET /api/pipeline/logs 200 in 10ms (compile: 5ms, render: 5ms)
 GET /api/pipeline/logs 200 in 7ms (compile: 1822µs, render: 5ms)
 GET /api/pipeline/logs 200 in 40ms (compile: 24ms, render: 17ms)
 GET /api/pipeline/logs 200 in 10ms (compile: 5ms, render: 5ms)
 GET /api/pipeline/logs 200 in 91ms (compile: 23ms, render: 68ms)
 GET /api/pipeline/logs 200 in 63ms (compile: 44ms, render: 19ms)
 GET /api/pipeline/logs 200 in 1535ms (compile: 1312ms, render: 223ms)
 GET /api/pipeline/logs 200 in 39ms (compile: 20ms, render: 20ms)
 GET /api/pipeline/logs 200 in 80ms (compile: 15ms, render: 65ms)
 GET /api/pipeline/logs 200 in 765ms (compile: 249ms, render: 516ms)
 GET /api/pipeline/logs 200 in 17ms (compile: 7ms, render: 10ms)
 GET /api/pipeline/logs 200 in 15ms (compile: 5ms, render: 10ms)
 GET /api/pipeline/logs 200 in 410ms (compile: 339ms, render: 71ms)
 GET /api/pipeline/logs 200 in 147ms (compile: 14ms, render: 132ms)
 GET /api/pipeline/logs 200 in 2.3s (compile: 1888ms, render: 436ms)
 GET /api/pipeline/logs 200 in 38ms (compile: 22ms, render: 16ms)
 GET /api/pipeline/logs 200 in 17ms (compile: 6ms, render: 11ms)
 GET /api/pipeline/logs 200 in 2.0s (compile: 602ms, render: 1435ms)
 GET /api/pipeline/logs 200 in 294ms (compile: 170ms, render: 123ms)
 GET /api/pipeline/logs 200 in 62ms (compile: 18ms, render: 44ms)
 GET /api/pipeline/logs 200 in 291ms (compile: 74ms, render: 218ms)
 GET /api/pipeline/logs 200 in 43ms (compile: 4ms, render: 38ms)
 GET /api/pipeline/logs 200 in 94ms (compile: 20ms, render: 74ms)
 GET /api/pipeline/logs 200 in 13ms (compile: 7ms, render: 6ms)
 GET /api/pipeline/logs 200 in 23ms (compile: 6ms, render: 18ms)
 GET /api/pipeline/logs 200 in 93ms (compile: 10ms, render: 83ms)
 GET /api/pipeline/logs 200 in 216ms (compile: 31ms, render: 185ms)
 GET /api/pipeline/logs 200 in 61ms (compile: 19ms, render: 42ms)
 GET /api/pipeline/logs 200 in 27ms (compile: 8ms, render: 19ms)
 GET /api/pipeline/logs 200 in 11ms (compile: 4ms, render: 7ms)
 GET /api/pipeline/logs 200 in 117ms (compile: 41ms, render: 77ms)
 GET /api/pipeline/logs 200 in 12ms (compile: 3ms, render: 9ms)
 GET /api/pipeline/logs 200 in 166ms (compile: 40ms, render: 126ms)
 GET /api/pipeline/logs 200 in 402ms (compile: 157ms, render: 245ms)
 GET /api/pipeline/logs 200 in 38ms (compile: 11ms, render: 28ms)
 GET /api/pipeline/logs 200 in 60ms (compile: 21ms, render: 40ms)
 GET /api/pipeline/logs 200 in 183ms (compile: 98ms, render: 85ms)
 GET /api/pipeline/logs 200 in 30ms (compile: 21ms, render: 9ms)
 GET /api/pipeline/logs 200 in 8.2s (compile: 4.5s, render: 3.7s)
 GET /api/pipeline/logs 200 in 3.3s (compile: 610ms, render: 2.7s)
 GET /api/pipeline/logs 200 in 56ms (compile: 30ms, render: 26ms)
 GET /api/pipeline/logs 200 in 161ms (compile: 16ms, render: 145ms)
 GET /api/pipeline/logs 200 in 57ms (compile: 27ms, render: 30ms)
 GET /api/pipeline/logs 200 in 22ms (compile: 5ms, render: 17ms)
 GET /api/pipeline/logs 200 in 30ms (compile: 11ms, render: 19ms)
 GET /api/pipeline/logs 200 in 571ms (compile: 13ms, render: 558ms)
 GET /api/pipeline/logs 200 in 900ms (compile: 566ms, render: 334ms)
 GET /api/pipeline/logs 200 in 3.2s (compile: 1509ms, render: 1656ms)
 GET /api/pipeline/logs 200 in 141ms (compile: 103ms, render: 39ms)
 GET /api/pipeline/logs 200 in 114ms (compile: 86ms, render: 28ms)
 GET /api/pipeline/logs 200 in 494ms (compile: 318ms, render: 176ms)
 GET /api/pipeline/logs 200 in 284ms (compile: 203ms, render: 82ms)
 GET /api/pipeline/logs 200 in 296ms (compile: 99ms, render: 197ms)
 GET /api/pipeline/logs 200 in 191ms (compile: 79ms, render: 113ms)
 GET /api/pipeline/logs 200 in 745ms (compile: 36ms, render: 709ms)
 GET /api/pipeline/logs 200 in 1204ms (compile: 197ms, render: 1008ms)
 GET /api/pipeline/logs 200 in 928ms (compile: 684ms, render: 244ms)
 GET /api/pipeline/logs 200 in 66ms (compile: 17ms, render: 48ms)
 GET /api/pipeline/logs 200 in 31ms (compile: 17ms, render: 14ms)
 GET /api/pipeline/logs 200 in 589ms (compile: 428ms, render: 161ms)
 GET /api/pipeline/logs 200 in 111ms (compile: 34ms, render: 77ms)
 GET /api/pipeline/logs 200 in 29ms (compile: 4ms, render: 26ms)
 GET /api/pipeline/logs 200 in 142ms (compile: 4ms, render: 139ms)
 GET /api/pipeline/logs 200 in 53ms (compile: 18ms, render: 35ms)
 GET /api/pipeline/logs 200 in 1395ms (compile: 3ms, render: 1392ms)
 GET /api/pipeline/logs 200 in 101ms (compile: 94ms, render: 7ms)
 GET /api/pipeline/logs 200 in 34ms (compile: 3ms, render: 31ms)
 GET /api/pipeline/logs 200 in 63ms (compile: 16ms, render: 47ms)
 GET /api/pipeline/logs 200 in 126ms (compile: 72ms, render: 54ms)
 GET /api/pipeline/logs 200 in 36ms (compile: 29ms, render: 7ms)
 GET /api/pipeline/logs 200 in 296ms (compile: 13ms, render: 284ms)
 GET /api/pipeline/logs 200 in 1574ms (compile: 1207ms, render: 367ms)
 GET /api/pipeline/logs 200 in 48ms (compile: 32ms, render: 16ms)
 GET /api/pipeline/logs 200 in 71ms (compile: 34ms, render: 38ms)
 GET /api/pipeline/logs 200 in 40ms (compile: 3ms, render: 37ms)
 GET /api/pipeline/logs 200 in 27ms (compile: 8ms, render: 19ms)
 GET /api/pipeline/logs 200 in 467ms (compile: 299ms, render: 168ms)
 GET /api/pipeline/logs 200 in 183ms (compile: 82ms, render: 101ms)
 GET /api/pipeline/logs 200 in 4.2s (compile: 716ms, render: 3.5s)
 GET /api/pipeline/logs 200 in 877ms (compile: 625ms, render: 252ms)
 GET /api/pipeline/logs 200 in 41ms (compile: 3ms, render: 39ms)
 GET /api/pipeline/logs 200 in 352ms (compile: 5ms, render: 346ms)
 GET /api/pipeline/logs 200 in 331ms (compile: 259ms, render: 73ms)
 GET /api/pipeline/logs 200 in 163ms (compile: 116ms, render: 47ms)
 GET /api/pipeline/logs 200 in 940ms (compile: 292ms, render: 648ms)
 GET /api/pipeline/logs 200 in 403ms (compile: 196ms, render: 207ms)
 GET /api/pipeline/logs 200 in 351ms (compile: 67ms, render: 283ms)
 GET /api/pipeline/logs 200 in 109ms (compile: 10ms, render: 99ms)
 GET /api/pipeline/logs 200 in 94ms (compile: 71ms, render: 23ms)
 GET /api/pipeline/logs 200 in 1910ms (compile: 462ms, render: 1447ms)
 GET /api/pipeline/logs 200 in 353ms (compile: 182ms, render: 170ms)
 GET /api/pipeline/logs 200 in 97ms (compile: 7ms, render: 90ms)
 GET /api/pipeline/logs 200 in 404ms (compile: 119ms, render: 286ms)
 GET /api/pipeline/logs 200 in 799ms (compile: 429ms, render: 370ms)
 GET /api/pipeline/logs 200 in 562ms (compile: 230ms, render: 332ms)
 GET /api/pipeline/logs 200 in 111ms (compile: 57ms, render: 54ms)
 GET /api/pipeline/logs 200 in 166ms (compile: 51ms, render: 115ms)
 GET /api/pipeline/logs 200 in 233ms (compile: 105ms, render: 128ms)
 GET /api/pipeline/logs 200 in 910ms (compile: 844ms, render: 65ms)
 GET /api/pipeline/logs 200 in 23ms (compile: 3ms, render: 20ms)
 GET /api/pipeline/logs 200 in 581ms (compile: 458ms, render: 122ms)
 GET /api/pipeline/logs 200 in 110ms (compile: 29ms, render: 82ms)
 GET /api/pipeline/logs 200 in 892ms (compile: 625ms, render: 266ms)
 GET /api/pipeline/logs 200 in 304ms (compile: 91ms, render: 213ms)
 GET /api/pipeline/logs 200 in 632ms (compile: 311ms, render: 321ms)
 GET /api/pipeline/logs 200 in 270ms (compile: 49ms, render: 221ms)
 GET /api/pipeline/logs 200 in 163ms (compile: 133ms, render: 30ms)
 GET /api/pipeline/logs 200 in 535ms (compile: 262ms, render: 272ms)
 GET /api/pipeline/logs 200 in 126ms (compile: 42ms, render: 84ms)
 GET /api/pipeline/logs 200 in 363ms (compile: 85ms, render: 278ms)
 GET /api/pipeline/logs 200 in 81ms (compile: 25ms, render: 56ms)
 GET /api/pipeline/logs 200 in 372ms (compile: 110ms, render: 262ms)
 GET /api/pipeline/logs 200 in 637ms (compile: 199ms, render: 438ms)
 GET /api/pipeline/logs 200 in 300ms (compile: 168ms, render: 131ms)
 GET /api/pipeline/logs 200 in 2.3s (compile: 1650ms, render: 650ms)
 GET /api/pipeline/logs 200 in 1929ms (compile: 677ms, render: 1252ms)
 GET /api/pipeline/logs 200 in 108ms (compile: 48ms, render: 60ms)
 GET /api/pipeline/logs 200 in 154ms (compile: 147ms, render: 7ms)
 GET /api/pipeline/logs 200 in 38ms (compile: 8ms, render: 31ms)
 GET /api/pipeline/logs 200 in 201ms (compile: 8ms, render: 193ms)
 GET /api/pipeline/logs 200 in 631ms (compile: 615ms, render: 15ms)
 GET /api/pipeline/logs 200 in 63ms (compile: 50ms, render: 14ms)
 GET /api/pipeline/logs 200 in 228ms (compile: 160ms, render: 68ms)
 GET /api/pipeline/logs 200 in 255ms (compile: 218ms, render: 37ms)
 GET /api/pipeline/logs 200 in 54ms (compile: 16ms, render: 38ms)
 GET /api/pipeline/logs 200 in 372ms (compile: 273ms, render: 99ms)
 GET /api/pipeline/logs 200 in 327ms (compile: 111ms, render: 216ms)
 GET /api/pipeline/logs 200 in 52ms (compile: 4ms, render: 49ms)
 GET /api/pipeline/logs 200 in 338ms (compile: 217ms, render: 121ms)
 GET /api/pipeline/logs 200 in 59ms (compile: 46ms, render: 13ms)
 GET /api/pipeline/logs 200 in 61ms (compile: 31ms, render: 31ms)
 GET /api/pipeline/logs 200 in 96ms (compile: 3ms, render: 93ms)
 GET /api/pipeline/logs 200 in 928ms (compile: 537ms, render: 391ms)
 GET /api/pipeline/logs 200 in 14ms (compile: 5ms, render: 9ms)
 GET /api/pipeline/logs 200 in 117ms (compile: 43ms, render: 74ms)
 GET /api/pipeline/logs 200 in 3.0s (compile: 1331ms, render: 1702ms)
 GET /api/pipeline/logs 200 in 274ms (compile: 218ms, render: 56ms)
 GET /api/pipeline/logs 200 in 46ms (compile: 14ms, render: 32ms)
 GET /api/pipeline/logs 200 in 46ms (compile: 29ms, render: 17ms)
 GET /api/pipeline/logs 200 in 10ms (compile: 6ms, render: 4ms)
 GET /api/pipeline/logs 200 in 160ms (compile: 58ms, render: 102ms)
 GET /api/pipeline/logs 200 in 46ms (compile: 36ms, render: 10ms)
 GET /api/pipeline/logs 200 in 155ms (compile: 3ms, render: 151ms)
 GET /api/pipeline/logs 200 in 1984ms (compile: 217ms, render: 1767ms)
 GET /api/pipeline/logs 200 in 72ms (compile: 46ms, render: 26ms)
 GET /api/pipeline/logs 200 in 207ms (compile: 45ms, render: 163ms)
 GET /api/pipeline/logs 200 in 221ms (compile: 131ms, render: 90ms)
 GET /api/pipeline/logs 200 in 314ms (compile: 67ms, render: 247ms)
 GET /api/pipeline/logs 200 in 1174ms (compile: 290ms, render: 884ms)
 GET /api/pipeline/logs 200 in 308ms (compile: 47ms, render: 261ms)
 GET /api/pipeline/logs 200 in 17ms (compile: 5ms, render: 12ms)
 GET /api/pipeline/logs 200 in 68ms (compile: 57ms, render: 11ms)
 GET /api/pipeline/logs 200 in 304ms (compile: 154ms, render: 150ms)
 GET /api/pipeline/logs 200 in 71ms (compile: 37ms, render: 33ms)
 GET /api/pipeline/logs 200 in 168ms (compile: 89ms, render: 79ms)
 GET /api/pipeline/logs 200 in 186ms (compile: 28ms, render: 158ms)
 GET /api/pipeline/logs 200 in 618ms (compile: 128ms, render: 490ms)
 GET /api/pipeline/logs 200 in 313ms (compile: 241ms, render: 72ms)
 GET /api/pipeline/logs 200 in 139ms (compile: 13ms, render: 126ms)
 GET /api/pipeline/logs 200 in 497ms (compile: 77ms, render: 421ms)
 GET /api/pipeline/logs 200 in 35ms (compile: 6ms, render: 28ms)
 GET /api/pipeline/logs 200 in 11ms (compile: 3ms, render: 8ms)
 GET /api/pipeline/logs 200 in 1517ms (compile: 807ms, render: 710ms)
 GET /api/pipeline/logs 200 in 146ms (compile: 111ms, render: 36ms)
 GET /api/pipeline/logs 200 in 603ms (compile: 130ms, render: 473ms)
 GET /api/pipeline/logs 200 in 389ms (compile: 40ms, render: 349ms)
 GET /api/pipeline/logs 200 in 846ms (compile: 611ms, render: 234ms)
 GET /api/pipeline/logs 200 in 79ms (compile: 27ms, render: 52ms)
 GET /api/pipeline/logs 200 in 162ms (compile: 8ms, render: 154ms)
 GET /api/pipeline/logs 200 in 908ms (compile: 798ms, render: 110ms)
 GET /api/pipeline/logs 200 in 34ms (compile: 18ms, render: 16ms)
 GET /api/pipeline/logs 200 in 26ms (compile: 7ms, render: 19ms)
 GET /api/pipeline/logs 200 in 22ms (compile: 11ms, render: 11ms)
 GET /api/pipeline/logs 200 in 79ms (compile: 58ms, render: 21ms)
 GET /api/pipeline/logs 200 in 181ms (compile: 124ms, render: 57ms)
 GET /api/pipeline/logs 200 in 106ms (compile: 11ms, render: 95ms)
 GET /api/pipeline/logs 200 in 2.9s (compile: 221ms, render: 2.7s)
 GET /api/pipeline/logs 200 in 233ms (compile: 59ms, render: 174ms)
 GET /api/pipeline/logs 200 in 2.9s (compile: 137ms, render: 2.7s)
 GET /api/pipeline/logs 200 in 19ms (compile: 8ms, render: 11ms)
 GET /api/pipeline/logs 200 in 93ms (compile: 74ms, render: 18ms)
 GET /api/pipeline/logs 200 in 401ms (compile: 84ms, render: 317ms)
 GET /api/pipeline/logs 200 in 1644ms (compile: 876ms, render: 768ms)
 GET /api/pipeline/logs 200 in 399ms (compile: 171ms, render: 228ms)
 GET /api/pipeline/logs 200 in 42ms (compile: 9ms, render: 32ms)
 GET /api/pipeline/logs 200 in 80ms (compile: 61ms, render: 19ms)
 GET /api/pipeline/logs 200 in 76ms (compile: 11ms, render: 65ms)
 GET /api/pipeline/logs 200 in 8ms (compile: 3ms, render: 6ms)
 GET /api/pipeline/logs 200 in 112ms (compile: 60ms, render: 52ms)
 GET /api/pipeline/logs 200 in 23ms (compile: 4ms, render: 20ms)
 GET /api/pipeline/logs 200 in 70ms (compile: 31ms, render: 40ms)
 GET /api/pipeline/logs 200 in 40ms (compile: 5ms, render: 36ms)
 GET /api/pipeline/logs 200 in 69ms (compile: 21ms, render: 48ms)
 GET /api/pipeline/logs 200 in 25ms (compile: 11ms, render: 14ms)
 GET /api/pipeline/logs 200 in 502ms (compile: 27ms, render: 474ms)
 GET /api/pipeline/logs 200 in 32ms (compile: 6ms, render: 26ms)
 GET /api/pipeline/logs 200 in 260ms (compile: 110ms, render: 150ms)
 GET /api/pipeline/logs 200 in 52ms (compile: 46ms, render: 7ms)
 GET /api/pipeline/logs 200 in 138ms (compile: 56ms, render: 81ms)
 GET /api/pipeline/logs 200 in 58ms (compile: 31ms, render: 27ms)
 GET /api/pipeline/logs 200 in 98ms (compile: 70ms, render: 28ms)
 GET /api/pipeline/logs 200 in 21ms (compile: 3ms, render: 17ms)
 GET /api/pipeline/logs 200 in 121ms (compile: 78ms, render: 43ms)
 GET /api/pipeline/logs 200 in 64ms (compile: 43ms, render: 21ms)
 GET /api/pipeline/logs 200 in 116ms (compile: 46ms, render: 70ms)
 GET /api/pipeline/logs 200 in 28ms (compile: 14ms, render: 14ms)
 GET /api/pipeline/logs 200 in 71ms (compile: 25ms, render: 45ms)
 GET /api/pipeline/logs 200 in 104ms (compile: 49ms, render: 56ms)
 GET /api/pipeline/logs 200 in 133ms (compile: 47ms, render: 86ms)
 GET /api/pipeline/logs 200 in 132ms (compile: 54ms, render: 78ms)
 GET /api/pipeline/logs 200 in 1080ms (compile: 88ms, render: 992ms)
 GET /api/pipeline/logs 200 in 345ms (compile: 276ms, render: 69ms)
 GET /api/pipeline/logs 200 in 97ms (compile: 48ms, render: 49ms)
 GET /api/pipeline/logs 200 in 575ms (compile: 145ms, render: 430ms)
 GET /api/pipeline/logs 200 in 243ms (compile: 59ms, render: 184ms)
 GET /api/pipeline/logs 200 in 74ms (compile: 63ms, render: 11ms)
 GET /api/pipeline/logs 200 in 230ms (compile: 106ms, render: 125ms)
 GET /api/pipeline/logs 200 in 137ms (compile: 36ms, render: 101ms)
 GET /api/pipeline/logs 200 in 201ms (compile: 51ms, render: 150ms)
 GET /api/pipeline/logs 200 in 107ms (compile: 12ms, render: 95ms)
 GET /api/pipeline/logs 200 in 187ms (compile: 70ms, render: 116ms)
 GET /api/pipeline/logs 200 in 20ms (compile: 4ms, render: 15ms)
 GET /api/pipeline/logs 200 in 233ms (compile: 132ms, render: 101ms)
 GET /api/pipeline/logs 200 in 84ms (compile: 40ms, render: 45ms)
 GET /api/pipeline/logs 200 in 228ms (compile: 83ms, render: 145ms)
 GET /api/pipeline/logs 200 in 25ms (compile: 16ms, render: 9ms)
 GET /api/pipeline/logs 200 in 232ms (compile: 196ms, render: 36ms)
 GET /api/pipeline/logs 200 in 47ms (compile: 13ms, render: 34ms)
 GET /api/pipeline/logs 200 in 70ms (compile: 40ms, render: 30ms)
 GET /api/pipeline/logs 200 in 29ms (compile: 11ms, render: 18ms)
